eventID,occurrenceID,scientificName,kingdom,phylum,class,order,family,genus,taxonRank,recordedBy,recordedByID,dateIdentified,individualCount,organismQuantity,organismQuantityType,lifeStage,occurrenceStatus,preparations,scientificNameID,basisOfRecord,identificationReferences,verbatimIdentification,georeferenceVerificationStatus,dispostion
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Appendicularian:adult,Appendicularia,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Appendicularia,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,2,1.3734776613042214,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:103357,PreservedSpecimen,WoRMS,Appendicularian,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Brachyuran Zoea:zoea,Brachyura,Animalia,Arthropoda,Malacostraca,Decapoda,,,Infraorder,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,1,0.6867388306521107,Individuals per cubic metre,zoea,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:106673,PreservedSpecimen,WoRMS,Brachyuran Zoea,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Calocalanus spp.:adult,Calocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,8,5.493910645216886,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104193,PreservedSpecimen,WoRMS,Calocalanus spp.,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Candacia spp.:adult,Candacia,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,3,2.060216491956332,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104157,PreservedSpecimen,WoRMS,Candacia spp.,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Centropages spp.:adult,Centropages,Animalia,Arthropoda,Copepoda,Calanoida,Centropagidae,Centropages,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,13,8.92760479847744,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104159,PreservedSpecimen,WoRMS,Centropages spp.,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Chaetognaths:adult,Chaetognatha,Animalia,Chaetognatha,,,,,Phylum,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,14,9.614343629129552,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:2081,PreservedSpecimen,WoRMS,Chaetognaths,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Clausocalaus spp.:adult,Clausocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,3,2.060216491956332,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104161,PreservedSpecimen,WoRMS,Clausocalaus spp.,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Copilia mirabilis:adult,Copilia mirabilis,Animalia,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,Copilia,Species,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,2,1.3734776613042214,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:129038,PreservedSpecimen,WoRMS,Copilia mirabilis,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Corycaeus spp.:adult,Corycaeus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,10,6.867388306521109,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:128634,PreservedSpecimen,WoRMS,Corycaeus spp.,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Echinoderm larvae:larvae,Echinoderes,Animalia,Kinorhyncha,Cyclorhagida,Echinorhagata,Echinoderidae,Echinoderes,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,1,0.6867388306521107,Individuals per cubic metre,larvae,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:101084,PreservedSpecimen,WoRMS,Echinoderm larvae,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Hyperiid Amphipods:adult,Hyperiidea,Animalia,Arthropoda,Malacostraca,Amphipoda,,,Suborder,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,1,0.6867388306521107,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:1205,PreservedSpecimen,WoRMS,Hyperiid Amphipods,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Jellyfish:adult,Scyphozoa,Animalia,Cnidaria,Scyphozoa,,,,Class,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,1,0.6867388306521107,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:135220,PreservedSpecimen,WoRMS,Jellyfish,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Labidocera spp.:adult,Labidocera,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Labidocera,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,1,0.6867388306521107,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104208,PreservedSpecimen,WoRMS,Labidocera spp.,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Larvaceans:adult,Appendicularia,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Appendicularia,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,1,0.6867388306521107,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:103357,PreservedSpecimen,WoRMS,Larvaceans,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Microsatellae spp.:adult,Microsetella,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Microsetella,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,1,0.6867388306521107,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:115341,PreservedSpecimen,WoRMS,Microsatellae spp.,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Oithona spp.:adult,Oithona,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,1,0.6867388306521107,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:106485,PreservedSpecimen,WoRMS,Oithona spp.,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Ostracods:adult,Ostracoda,Animalia,Arthropoda,Ostracoda,,,,Class,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,1,0.6867388306521107,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:1078,PreservedSpecimen,WoRMS,Ostracods,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Paracalanus spp.:adult,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,2,1.3734776613042214,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104196,PreservedSpecimen,WoRMS,Paracalanus spp.,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Pteropods:adult,Pteropoda,Animalia,Mollusca,Gastropoda,Pteropoda,,,Order,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,2,4.120432983912664,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:325345,PreservedSpecimen,WoRMS,Pteropods,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Round Fish Eggs:eggs,Actinopterygii,Animalia,Chordata,,,,,Gigaclass,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,3,2.060216491956332,Individuals per cubic metre,eggs,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:10194,PreservedSpecimen,WoRMS,Round Fish Eggs,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Salps:adult,Salpa,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,5,3.4336941532605545,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:137233,PreservedSpecimen,WoRMS,Salps,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Siphonophore:adult,Siphonophora,Animalia,Cnidaria,Hydrozoa,Siphonophora,,,Order,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,13,8.92760479847744,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:254409,PreservedSpecimen,WoRMS,Siphonophore,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Stomatopod Larvae:larvae,Stomatopora,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Stomatoporidae,Stomatopora,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,1,0.6867388306521107,Individuals per cubic metre,larvae,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:111048,PreservedSpecimen,WoRMS,Stomatopod Larvae,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Temora sp.:adult,Temora,Animalia,Arthropoda,Copepoda,Calanoida,Temoridae,Temora,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,1,0.6867388306521107,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104241,PreservedSpecimen,WoRMS,Temora sp.,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:15:00Z,WS17275:stnLK:500um:2017-10-10T19:15:00Z:Undinula vulgaris:adult,Undinula vulgaris,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Undinula,Species,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2021-12-02,8,5.493910645216886,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104473,PreservedSpecimen,WoRMS,Undinula vulgaris,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Acrocalanus spp.:adult,Acrocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Acrocalanus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,3,4.746565681890488,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104192,PreservedSpecimen,WoRMS,Acrocalanus spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Anomuran larvae:larvae,Anomura,Animalia,Arthropoda,Malacostraca,Decapoda,,,Infraorder,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,2,3.1643771212603253,Individuals per cubic metre,larvae,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:106671,PreservedSpecimen,WoRMS,Anomuran larvae,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Brachiopod larvae:larvae,Branchiopoda,Animalia,Arthropoda,Branchiopoda,,,,Class,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,1,1.5821885606301627,Individuals per cubic metre,larvae,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:1069,PreservedSpecimen,WoRMS,Brachiopod larvae,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Brachyuran Zoea:zoea,Brachyura,Animalia,Arthropoda,Malacostraca,Decapoda,,,Infraorder,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,3,4.746565681890488,Individuals per cubic metre,zoea,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:106673,PreservedSpecimen,WoRMS,Brachyuran Zoea,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Calocalanus spp.:adult,Calocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,30,47.46565681890488,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104193,PreservedSpecimen,WoRMS,Calocalanus spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Candacia spp.:adult,Candacia,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,4,6.328754242520651,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104157,PreservedSpecimen,WoRMS,Candacia spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Caridean larvae:larvae,Caridea,Animalia,Arthropoda,Malacostraca,Decapoda,,,Infraorder,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,4,6.328754242520651,Individuals per cubic metre,larvae,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:106674,PreservedSpecimen,WoRMS,Caridean larvae,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Chaetognaths:adult,Chaetognatha,Animalia,Chaetognatha,,,,,Phylum,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,45,71.19848522835733,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:2081,PreservedSpecimen,WoRMS,Chaetognaths,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Clausocalaus spp.:adult,Clausocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,36,56.958788182685865,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104161,PreservedSpecimen,WoRMS,Clausocalaus spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Copepod nauplii:nauplii,Copepoda,Animalia,Arthropoda,Copepoda,,,,Class,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,2,3.1643771212603253,Individuals per cubic metre,nauplii,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:1080,PreservedSpecimen,WoRMS,Copepod nauplii,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Copilia mirabilis:adult,Copilia mirabilis,Animalia,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,Copilia,Species,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,1,1.5821885606301627,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:129038,PreservedSpecimen,WoRMS,Copilia mirabilis,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Corycaeus spp.:adult,Corycaeus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,37,58.54097674331603,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:128634,PreservedSpecimen,WoRMS,Corycaeus spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Cyphonautes:adult,Cyphonautes,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,Cyphonautes,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,2,3.1643771212603253,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:1379066,PreservedSpecimen,WoRMS,Cyphonautes,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Doliolids:adult,Doliolida,Animalia,Chordata,Thaliacea,Doliolida,,,Order,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,15,23.73282840945244,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:137212,PreservedSpecimen,WoRMS,Doliolids,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Echinoderm larvae:larvae,Echinoderes,Animalia,Kinorhyncha,Cyclorhagida,Echinorhagata,Echinoderidae,Echinoderes,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,8,12.657508485041301,Individuals per cubic metre,larvae,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:101084,PreservedSpecimen,WoRMS,Echinoderm larvae,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Eucalanus spp.:adult,Eucalanus,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,6,9.493131363780977,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104171,PreservedSpecimen,WoRMS,Eucalanus spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Euchaeta spp.:adult,Euchaeta,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Euchaeta,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,3,4.746565681890488,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104174,PreservedSpecimen,WoRMS,Euchaeta spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Euterpina acuntifrons:adult,Euterpina acutifrons,Animalia,Arthropoda,Copepoda,Harpacticoida,Tachidiidae,Euterpina,Species,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,1,1.5821885606301627,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:116162,PreservedSpecimen,WoRMS,Euterpina acuntifrons,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Farranula spp.:adult,Farranula,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Farranula,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,13,20.568451288192115,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:128636,PreservedSpecimen,WoRMS,Farranula spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Hyperiid Amphipods:adult,Hyperiidea,Animalia,Arthropoda,Malacostraca,Amphipoda,,,Suborder,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,1,1.5821885606301627,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:1205,PreservedSpecimen,WoRMS,Hyperiid Amphipods,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Isopods:adult,Isopoda,Animalia,Arthropoda,Malacostraca,Isopoda,,,Order,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,1,1.5821885606301627,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:1131,PreservedSpecimen,WoRMS,Isopods,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Jellyfish:adult,Scyphozoa,Animalia,Cnidaria,Scyphozoa,,,,Class,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,2,3.1643771212603253,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:135220,PreservedSpecimen,WoRMS,Jellyfish,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Lancelet:adult,Leptocardii,Animalia,Chordata,Leptocardii,,,,Class,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,1,1.5821885606301627,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104897,PreservedSpecimen,WoRMS,Lancelet,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Larvaceans:adult,Appendicularia,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Appendicularia,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,60,94.93131363780977,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:103357,PreservedSpecimen,WoRMS,Larvaceans,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Macrosatellae spp.:adult,Macrosetella,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Macrosetella,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,4,6.328754242520651,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:115408,PreservedSpecimen,WoRMS,Macrosatellae spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:15:00Z,WS18008:stnMR:200um:2018-01-09T01:15:00Z:Mesocalanus spp.:adult,Mesocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2022-08-08,7,11.07531992441114,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104153,PreservedSpecimen,WoRMS,Mesocalanus spp.,verified by contributor,in collection
